kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_impact,koi_model_snr,koi_num_transits,koi_steff,koi_slogg,koi_srad,koi_kepmag
11558882,K06241.01,,FALSE POSITIVE,73.91858615,154.696798,6.9735,184074.0,89.96,1.137,933.5,19.0,6300.0,4.404,1.057,15.401
11656928,K06242.01,,CANDIDATE,212.43503674,239.8349648,4.26,,,,,,,,,12.914
11566064,K00353.03,,CANDIDATE,11.1619384,133.5538,5.195,124.4,1.97,0.739,13.4,114.0,6200.0,4.072,1.64,13.374
8042835,K07862.01,,FALSE POSITIVE,2.38793696,133.22902,17.302,114.3,25.56,1.193,41.7,562.0,6769.0,4.379,1.161,14.394
2853780,K02081.02,,FALSE POSITIVE,589.17968,185.0175,10.2,253.4,4.91,0.0431,7.7,,5295.0,3.617,3.152,13.439
11656928,K06242.02,,CANDIDATE,76.83994597,171.7707187,3.11,,,,,,,,,12.914
11656928,K06242.03,,CANDIDATE,78.86684,143.7314,4.5,86.1,1.3,0.2074,4.8,,6907.0,4.264,1.381,12.914
11673686,K06243.01,,FALSE POSITIVE,4.618767943,133.386655,6.03,32609.2,32.36,0.004,674.9,287.0,6195.0,3.937,1.781,11.685
8153568,K06051.01,,FALSE POSITIVE,3.60727417,133.77548,14.0841,841897.0,221.55,0.463,710.9,0.0,7026.0,4.068,1.785,15.076
8167938,K06052.01,,FALSE POSITIVE,2.565717939,133.22148,1.7084,1941.7,180.8,1.313,45.8,388.0,11360.0,3.636,4.712,10.846
8167978,K06053.01,,FALSE POSITIVE,22.05274533,151.552457,5.5924,13857.7,32.56,1.247,343.5,30.0,5510.0,4.608,0.741,15.44
8168581,K06054.01,,FALSE POSITIVE,2.881338104,132.909319,3.5943,2533.7,31.58,1.271,111.3,224.0,5783.0,4.539,0.88,15.139
8230809,K06055.01,,FALSE POSITIVE,4.078355243,132.160073,6.4649,36133.0,16.73,0.368,310.0,243.0,5872.0,4.481,0.867,14.936
8364115,K06056.01,,FALSE POSITIVE,7.73590441,137.98785,4.4389,465.3,21.3,1.205,59.5,176.0,5927.0,4.544,0.86,13.241
8458207,K06057.01,,FALSE POSITIVE,3.530164642,134.77535,4.11466,69923.0,35.71,0.019,731.2,386.0,6208.0,4.226,1.344,13.924
7825899,K00896.03,,CANDIDATE,28.8672107,156.19578,3.782,347.1,1.51,0.041,12.0,45.0,5191.0,4.564,0.837,15.258
6946681,K06150.01,,CANDIDATE,48.9528113,139.6768278,1.66,,,,,,,,,12.182
4150624,K01334.02,,FALSE POSITIVE,94.225938,196.1319,22.08,530.4,1.93,0.213,25.4,15.0,5421.0,4.564,0.852,15.454
6946708,K06151.01,,CANDIDATE,431.78556,507.3561,9.135,332.6,1.36,0.196,9.4,,5642.0,4.6,0.747,14.401
6967278,K06152.01,,FALSE POSITIVE,395.07333,244.4858,7.844,645.1,230.33,0.013,16.4,4.0,3599.0,0.679,98.38,13.544
7108433,K06153.01,,FALSE POSITIVE,1.51918335,131.913532,5.45573,499989.0,128.17,0.336,899.3,0.0,7426.0,4.116,1.698,15.106
7119080,K06154.01,,FALSE POSITIVE,13.59940118,133.0874188,2.52,,,,,86.0,,,,15.191
7129465,K06155.01,,FALSE POSITIVE,2.745910734,133.1719105,4.02594,286812.0,61.16,0.639,1550.9,0.0,5372.0,4.396,0.96,15.316
7174617,K06156.01,,FALSE POSITIVE,1.608363345,131.58432,2.1988,96134.0,19.36,0.608,312.3,831.0,5022.0,4.668,0.589,13.819
11724210,K06244.01,,FALSE POSITIVE,5.746017234,132.042549,3.6347,29236.3,29.32,1.008,393.9,237.0,5940.0,4.429,0.96,14.737
11775507,K06245.01,,CANDIDATE,144.102562,198.0696,2.753,171.3,1.67,0.0879,4.1,,6528.0,4.257,1.26,12.431
11775507,K06245.02,,CANDIDATE,112.317402,241.6462,3.471,182.4,1.77,0.5434,7.8,,6528.0,4.257,1.26,12.431
11856178,K06246.01,,CANDIDATE,9.13315062,139.9861,2.1557,231.2,1.48,0.275,23.0,109.0,6122.0,4.487,0.964,11.767
11867071,K06247.01,,FALSE POSITIVE,3.963787093,135.029951,3.10316,25015.2,28.11,0.95,584.8,41.0,6617.0,4.373,1.18,14.281
11975363,K06248.01,,FALSE POSITIVE,1.759208679,132.6537254,4.60837,362327.0,66.06,0.548,1967.2,0.0,5721.0,4.453,0.961,15.409
12207117,K06249.01,,FALSE POSITIVE,1.6031794,131.5678,0.91,,,,,841.0,,,,14.653
6768394,K02086.04,,CANDIDATE,335.56311,340.6688,13.06,158.0,1.83,0.12,7.2,,6200.0,4.16,1.448,13.959
8580438,K06058.01,,FALSE POSITIVE,6.496031958,135.4687416,5.21924,108889.0,32.33,0.065,1797.6,208.0,5516.0,4.364,0.988,14.502
8581232,K06059.01,,FALSE POSITIVE,4.012537983,134.652406,2.0101,19796.0,9.96,0.783,166.0,334.0,4483.0,4.629,0.63,15.381
8655458,K06060.01,,FALSE POSITIVE,1.594162001,132.634679,5.4958,9876.3,26.11,1.128,415.0,845.0,5388.0,4.449,0.885,14.585
8695779,K06061.01,,FALSE POSITIVE,10.238939876,132.722552,3.4851,3153.1,22.09,1.022,427.6,130.0,6244.0,3.986,1.807,13.897
8953059,K06062.01,,FALSE POSITIVE,5.499941387,136.869403,5.1339,40110.4,23.34,0.002,506.4,250.0,6435.0,4.385,1.157,15.48
9048145,K06063.01,,FALSE POSITIVE,8.667826242,137.3415297,5.06514,43491.0,37.51,0.822,4638.1,155.0,6712.0,4.174,1.538,13.089
9214712,K06064.01,,FALSE POSITIVE,265.2996227,316.91977,8.8452,100158.0,33.81,0.798,616.3,5.0,5873.0,4.547,0.863,15.518
9214715,K06065.01,,FALSE POSITIVE,265.2999623,316.91821,8.8577,31778.0,25.56,0.928,154.7,5.0,6108.0,4.471,0.997,15.279
7190639,K06157.01,,FALSE POSITIVE,98.1020983,170.33189,1.225,184.4,1.97,0.1865,6.9,,6669.0,4.224,1.427,13.557
7198881,K06158.01,,FALSE POSITIVE,182.467019,215.019,7.607,1020.0,3.73,0.0158,12.5,,6299.0,4.401,1.167,13.408
7198881,K06158.02,,FALSE POSITIVE,126.57837267,198.1194352,2.5,,,,,,,,,13.408
7422883,K06159.01,,FALSE POSITIVE,11.41437505,142.59649,6.276,45966.0,44.08,0.895,34.2,119.0,6826.0,4.187,1.52,11.254
10545066,K00337.02,,CANDIDATE,154.607419,250.5204,9.225,279.9,1.56,0.0898,13.4,,6017.0,4.508,0.931,13.936
7663405,K01519.02,,CANDIDATE,57.132855,152.9919,4.958,414.1,1.81,0.32,11.0,23.0,5157.0,4.445,0.904,15.369
7464205,K06160.01,,FALSE POSITIVE,151.31847,148.9275,16.45,105.4,1.13,0.3788,6.0,,6003.0,4.346,1.085,12.744
7622059,K06161.01,,FALSE POSITIVE,10.4032399,138.18443,23.85,1056.2,51.47,1.296,272.8,128.0,6428.0,4.144,1.436,13.272
12367464,K06250.01,,FALSE POSITIVE,1.853209359,132.249661,1.7543,12319.1,32.99,0.99,238.9,732.0,6384.0,4.026,1.716,13.085
12470041,K06251.01,,FALSE POSITIVE,14.66769462,139.161736,2.4462,29862.0,145.18,1.169,86.5,90.0,7517.0,3.717,3.226,13.415
11358389,K02163.03,,CANDIDATE,28.2251049,153.7452,2.354,201.3,1.59,0.778,8.9,45.0,6014.0,4.436,1.021,14.651
5706595,K02183.03,,CANDIDATE,150.381954,205.2811,4.968,396.1,2.26,0.892,7.8,7.0,5569.0,4.459,0.954,15.198
12885212,K02184.02,,CANDIDATE,95.906433,226.921,4.08,836.2,2.17,0.576,11.0,12.0,4620.0,4.564,0.736,15.504
8179286,K07869.01,,FALSE POSITIVE,11.4132144,140.11988,2.371,76.4,1.03,0.439,10.4,119.0,6188.0,4.33,1.155,13.746
3548044,K02194.03,,CANDIDATE,445.21685,202.847,16.37,211.6,1.37,0.0,11.1,4.0,5670.0,4.387,0.95,13.865
2581191,K02203.02,,FALSE POSITIVE,172.178768,139.442,1.19,501.0,2.29,0.2431,4.7,,6208.0,4.462,1.009,14.349
8168187,K02209.02,,CANDIDATE,35.502865,150.4186,8.149,115.9,2.18,0.783,11.0,38.0,5528.0,3.892,1.839,14.31
9221398,K06066.01,,FALSE POSITIVE,13.787520532,136.762097,2.55435,12978.3,25.33,0.99,2126.1,97.0,6399.0,4.312,1.289,12.14
9411317,K06067.01,,FALSE POSITIVE,8.2904597,132.24956,2.6002,173007.0,23.96,0.426,297.2,11.0,4601.0,4.681,0.566,17.409
9605514,K00945.03,,CANDIDATE,66.789347,184.4713,4.08,358.5,2.07,0.667,9.5,15.0,6297.0,4.448,1.031,15.083
9418619,K06068.01,,CANDIDATE,6.150251376,134.4228253,1.68923,2128.7,100.03,1.27,471.0,175.0,8914.0,3.896,2.867,10.622
9532123,K06069.01,,FALSE POSITIVE,8.214204254,135.01403,4.5905,74177.0,42.29,1.092,613.1,35.0,5654.0,4.59,0.774,16.356
9549471,K06070.01,,FALSE POSITIVE,15.71377375,132.09973,7.464,9482.0,10.85,0.864,98.1,86.0,5812.0,4.434,0.96,14.292
9649222,K06071.01,,FALSE POSITIVE,5.918619554,132.924716,3.94804,94124.0,29.98,0.258,1117.0,229.0,5957.0,4.498,0.971,15.678
9664215,K06072.01,,FALSE POSITIVE,3.319523463,131.923046,3.3465,38832.0,38.37,1.162,249.4,322.0,5761.0,4.581,0.791,15.101
7750740,K06162.01,,FALSE POSITIVE,5.874197307,134.3187261,4.26585,205698.0,59.2,0.7,2200.0,225.0,6103.0,4.363,1.083,14.857
7779942,K06163.01,,FALSE POSITIVE,19.7959731,135.93667,5.342,334.0,3.47,0.156,16.6,72.0,6731.0,4.043,1.876,9.816
7835312,K06164.01,,CANDIDATE,29.5126153,134.7234,6.314,188.2,1.84,0.188,9.4,48.0,5746.0,4.189,1.351,15.334
7835312,K06164.02,,FALSE POSITIVE,209.00055019,149.8223238,2.52,,,,,,,,,15.334
7838906,K06165.01,,FALSE POSITIVE,5.614892073,132.842964,3.7294,2373.0,1192.79,1.243,122.3,236.0,4289.0,1.603,35.695,11.925
7908367,K06166.01,Kepler-1642 b,CONFIRMED,12.2064304,134.053,2.407,1337.2,5.41,0.104,16.2,5.0,5254.0,4.05,1.514,14.13
7908367,K06166.02,Kepler-1642 c,CONFIRMED,6.6513189,135.289,2.135,1058.4,4.81,0.064,15.3,9.0,5254.0,4.05,1.514,14.13
7940533,K06167.01,,FALSE POSITIVE,3.905532605,133.349361,6.8091,73081.0,21.37,0.002,350.4,343.0,5495.0,4.543,0.798,12.862
4142847,K02210.02,Kepler-1143 c,CONFIRMED,210.631486,300.72292,8.419,1657.8,3.23,0.642,25.9,6.0,4895.0,4.589,0.759,15.195
9221517,K02281.02,,CANDIDATE,455.27405,367.95,2.4,366.0,1.54,0.2429,4.5,,5178.0,4.556,0.818,13.829
11623629,K00365.02,,CANDIDATE,117.761,175.5599,3.454,53.9,0.62,0.2505,7.1,,5564.0,4.522,0.85,11.195
10730703,K02327.02,,CANDIDATE,46.331703,173.2164,4.514,299.9,1.39,0.1484,9.4,29.0,5477.0,4.571,0.815,15.378
4665571,K02393.02,Kepler-1834 c,CONFIRMED,0.766691517,132.19667,1.2638,244.0,1.22,0.388,29.5,1396.0,4821.0,4.529,0.788,14.903
6364215,K02404.02,,FALSE POSITIVE,5.2438528,132.6659,10.539,135.8,1.11,0.583,17.8,257.0,5815.0,4.5,0.918,15.656
7047363,K02432.02,,FALSE POSITIVE,93.6273251,222.5881699,1.92,,,,,,,,,15.956
7289317,K02450.02,,CANDIDATE,7.1931193,137.2737,2.935,125.6,1.12,0.296,10.7,176.0,5518.0,4.4,1.008,14.834
9714358,K06073.01,,FALSE POSITIVE,6.474202359,134.3950738,3.35989,203491.0,28.96,0.448,1284.0,203.0,4947.0,4.636,0.624,14.998
9851123,K06074.01,,FALSE POSITIVE,8.4803048,135.85228,7.5348,2672.9,4.13,0.027,70.1,128.0,5478.0,4.573,0.812,15.736
9966115,K06075.01,,FALSE POSITIVE,8.947426242,132.0457395,4.89701,85995.2,45.87,0.517,7878.0,121.0,6297.0,4.155,1.506,12.985
10026458,K06076.01,,FALSE POSITIVE,9.93443795,132.87307,8.098,2750.0,35.54,1.264,92.8,106.0,5763.0,4.484,0.998,15.777
10139305,K06077.01,,FALSE POSITIVE,2.173552528,132.3118,1.6107,3026.0,23.51,1.297,35.9,611.0,5008.0,4.663,0.594,14.605
7375348,K00266.02,,CANDIDATE,47.7439509,160.15905,2.99,96.9,1.74,0.977,15.0,24.0,5949.0,4.272,1.292,11.472
1432789,K00992.02,,CANDIDATE,4.57834367,132.2982,3.987,140.7,1.44,0.232,11.4,275.0,5782.0,4.28,1.22,15.214
10288922,K06078.01,,FALSE POSITIVE,10.157715971,139.442275,2.9526,9520.1,42.27,1.268,168.0,109.0,5993.0,4.489,0.986,15.589
12266636,K01522.02,,CANDIDATE,12.654896,134.6826,4.325,100.6,1.02,0.009,10.4,103.0,5833.0,4.407,1.022,14.264
7974634,K06168.01,,CANDIDATE,131.258668,182.3187,4.89,153.0,1.59,0.4901,8.5,,6443.0,4.325,1.248,12.236
8182107,K07870.01,,CANDIDATE,92.552007,221.5872,2.135,282.6,2.1,0.513,7.3,15.0,5808.0,4.306,1.22,14.452
7974634,K06168.02,,CANDIDATE,75.072964,147.1591,9.21,74.3,1.09,0.2602,7.1,,6443.0,4.325,1.248,12.236
7974634,K06168.03,,FALSE POSITIVE,404.701927,196.6089,3.981,236.2,1.94,0.2598,7.8,,6443.0,4.325,1.248,12.236
8043882,K06169.01,,FALSE POSITIVE,0.779609509,131.67843,4.013,88.5,1.07,0.676,21.0,1467.0,5899.0,4.37,1.07,15.211
8058507,K06170.01,,FALSE POSITIVE,15.80529628,135.9561178,1.56,,,,,,,,,13.148
8095099,K06171.01,,FALSE POSITIVE,2.103239235,132.8681395,7.08365,314928.0,64.15,0.62,3069.4,0.0,6074.0,4.466,0.965,14.169
8163784,K06172.01,,CANDIDATE,31.8134892,137.82331,1.422,234.2,1.18,0.2316,5.2,,5505.0,4.586,0.776,14.458
2305866,K02610.02,,CANDIDATE,115.230655,176.644,17.735,164.4,4.02,0.95,21.3,13.0,6585.0,3.813,2.517,12.605
12206313,K02714.03,Kepler-401 d,CONFIRMED,184.262741,255.2287,11.94,292.2,2.57,0.885,21.1,7.0,6115.0,4.249,1.291,13.312
5184911,K02719.02,,CANDIDATE,106.25976,132.2417,6.101,354.0,1.5,0.209,7.7,14.0,4827.0,4.508,0.823,15.141
6436029,K02828.02,,CANDIDATE,505.462916,458.07755,10.127,1724.0,3.46,0.489,17.6,3.0,4817.0,4.499,0.833,15.768
7767162,K02869.02,,CANDIDATE,274.743032,300.5018,9.137,309.0,2.16,0.4073,12.2,,6277.0,4.306,1.207,13.749
9478990,K00423.02,,CANDIDATE,360.477635,253.9112,4.332,604.0,11943.8,72.848,7.3,,6266.0,4.101,1.522,14.327
10793172,K02871.03,,CANDIDATE,18.0811429,140.5222,4.44,71.2,0.75,0.6214,5.7,73.0,5693.0,4.551,0.856,14.754
10122538,K02926.03,Kepler-1388 d,CONFIRMED,20.9569985,139.07664,3.493,1917.9,2.38,0.112,22.7,20.0,3891.0,4.718,0.564,16.279
10659313,K06079.01,,FALSE POSITIVE,15.249335907,143.662829,3.82224,34565.1,45.92,1.077,635.5,90.0,6385.0,4.316,1.189,13.593
10710755,K06080.01,,FALSE POSITIVE,4.816610903,133.763636,3.82353,80226.0,26.15,0.431,759.1,273.0,5796.0,4.472,0.904,14.843
10727668,K06081.01,,FALSE POSITIVE,2.305903447,131.7928588,3.3828,23268.7,39.04,0.003,511.7,118.0,9696.0,4.033,2.492,16.321
10735519,K06082.01,,FALSE POSITIVE,1.814128042,131.938871,3.0646,2063.6,426.98,1.246,163.9,1483.0,4822.0,2.662,12.899,11.78
8197767,K07871.01,,FALSE POSITIVE,1.247121237,132.39461,9.363,966.7,18.39,1.223,92.1,1074.0,4852.0,4.613,0.651,13.704
10935310,K06083.01,,FALSE POSITIVE,4.128795314,132.5796644,2.771,154870.0,52.0,0.739,1041.8,261.0,5949.0,4.311,1.083,13.1
11021252,K06084.01,,FALSE POSITIVE,3.269176601,133.257825,2.7233,59095.0,164.61,2.195,515.5,163.0,6372.0,4.453,1.015,14.966
11404644,K06085.01,,CANDIDATE,5.902596818,136.388994,5.5711,54894.0,25.8,0.168,533.9,229.0,6184.0,4.371,1.094,15.179
11408935,K06086.01,,FALSE POSITIVE,15.995094054,147.305407,8.45037,44315.3,17.09,0.272,2019.7,86.0,5899.0,4.574,0.805,15.284
8165617,K06173.01,,CANDIDATE,214.013044,179.8607,7.87,123.2,1.54,0.1289,9.0,,6698.0,4.267,1.37,12.445
8181016,K06174.01,,FALSE POSITIVE,0.70914232,132.1761,1.936,2560.0,7.27,1.0094,2.6,1887.0,5350.0,4.578,0.693,14.677
8197761,K06175.01,,FALSE POSITIVE,9.86869589,138.99584,2.876,5915.0,21.68,0.984,15.8,139.0,7301.0,4.11,1.717,10.656
4840513,K01541.02,,FALSE POSITIVE,66.34455122,153.314206,3.64,,,,,,,,,15.189
8223568,K06176.01,,CANDIDATE,143.09688,143.701,17.74,125.0,1.48,0.1129,6.4,,6725.0,4.335,1.31,11.538
8223568,K06176.02,,CANDIDATE,73.4567573,172.3647107,2.74,,,,,,,,,11.538
8265156,K06177.01,,FALSE POSITIVE,0.978362973,132.126,1.206,37.1,1.04,0.267,15.9,1081.0,7193.0,4.156,1.671,12.34
8355178,K06178.01,,CANDIDATE,13.0327301,133.6778,3.902,242.3,1.64,0.67,11.1,103.0,6122.0,4.471,0.996,15.863
10122538,K02926.04,Kepler-1388 e,CONFIRMED,37.6333868,158.8156,4.49,1661.7,2.25,0.338,18.6,13.0,3891.0,4.718,0.564,16.279
4770174,K02971.02,,CANDIDATE,31.9533679,159.6588,8.424,106.1,1.65,0.773,15.2,39.0,6313.0,4.228,1.467,12.742
9838804,K03028.02,,CANDIDATE,458.16754,462.2522,6.97,683.0,2.11,0.1573,5.6,,5536.0,4.566,0.816,15.983
9020114,K03088.02,,CANDIDATE,67.8766605,187.3703,2.598,389.2,1.92,0.0011,9.1,,6018.0,4.485,0.975,14.953
6609270,K03090.02,,FALSE POSITIVE,15.0367776,133.6558,3.042,503.5,8.02,1.115,10.8,61.0,3729.0,4.733,0.514,15.665
7983117,K03214.02,,CANDIDATE,25.0901574,138.4988,8.273,37.7,1.35,0.935,12.1,52.0,6033.0,3.985,1.788,12.014
11125797,K03371.02,Kepler-1482 b,CONFIRMED,12.25384348,143.70549,2.373,147.7,1.0,0.441,12.3,84.0,5413.0,4.579,0.82,13.747
9966219,K03401.02,,CANDIDATE,326.6708,327.7185,10.84,386.4,2.2,0.6133,10.8,,5896.0,4.343,1.072,14.388
11974540,K00129.02,,CANDIDATE,143.21109362,221.7556468,2.71,,,,,,,,,13.224
7219825,K00238.03,,CANDIDATE,362.97828,256.5011,14.083,260.6,1.96,0.055,13.0,4.0,6086.0,4.274,1.216,14.061
9958962,K00593.04,,CANDIDATE,240.192808,168.3047,9.72,605.8,2.68,0.814,12.0,5.0,6004.0,4.484,0.977,14.957
11519226,K06087.01,,FALSE POSITIVE,22.16127178,148.46378,3.699,5259.0,69.44,1.277,56.6,59.0,5893.0,3.945,1.745,13.034
1718189,K00993.03,,CANDIDATE,86.723653,195.3511,4.852,241.0,1.43,0.662,9.4,16.0,5830.0,4.54,0.876,14.246
11756821,K06088.01,,FALSE POSITIVE,2.745121487,133.619276,2.9845,14608.0,9.55,0.861,86.7,259.0,4608.0,4.648,0.658,15.187
11769146,K06089.01,,FALSE POSITIVE,282.9656538,193.502758,21.4259,467860.0,71.61,0.426,1365.9,0.0,5999.0,4.494,0.959,13.974
11812199,K06090.01,,FALSE POSITIVE,37.32030954,135.426946,6.9616,4325.0,36.96,1.282,171.3,35.0,5910.0,4.505,0.94,14.277
8263187,K07878.01,,CANDIDATE,36.566324,141.4473,4.832,2943.0,15.41,0.018,8.1,9.0,5294.0,3.599,2.884,17.195
11826400,K06091.01,,FALSE POSITIVE,5.889372452,134.779685,4.94674,56841.0,50.78,0.403,4146.7,231.0,7249.0,3.993,2.071,12.472
12010534,K06092.01,,FALSE POSITIVE,2.581595167,132.947414,4.9153,171132.0,40.94,0.124,338.2,522.0,5720.0,4.407,0.989,15.35
2019477,K06093.01,,CANDIDATE,20.5736113,149.1939,11.222,76.0,3.86,0.032,12.3,68.0,5440.0,3.404,4.524,13.33
7116117,K03163.01,,FALSE POSITIVE,0.566801886,131.8258,5.733,5.9,0.54,0.3733,16.3,1184.0,7589.0,4.023,2.169,10.238
7868092,K03169.01,,FALSE POSITIVE,180.71809,222.2962,10.85,31.2,1.28,0.8856,8.6,,7608.0,4.08,1.991,10.505
3337061,K03172.01,,FALSE POSITIVE,6.5583706,133.83031,3.286,136.0,39.06,1.213,18.1,204.0,6144.0,4.083,1.606,10.609
9826171,K03173.01,,FALSE POSITIVE,434.39148,131.4436,13.02,120.3,1.59,0.9936,10.4,,5971.0,4.514,0.868,10.614
3936658,K03180.01,,FALSE POSITIVE,71.1577054,178.29611,4.85,,,,,,,,,10.923
4577484,K03181.01,,FALSE POSITIVE,73.26417,173.8331,5.54,38.4,1.32,0.4719,3.0,,5424.0,3.832,2.11,11.026
4735826,K03184.02,Kepler-1972 c,CONFIRMED,11.3220104,142.7143,5.86,17.1,0.91,0.1749,8.1,,6003.0,3.825,2.193,11.158
5005618,K03186.01,,FALSE POSITIVE,681.9363102,289.0653808,7.94066,186528.0,61.52,0.828,5388.3,,6095.0,4.427,1.035,11.3
4663658,K03187.01,,FALSE POSITIVE,0.705891195,131.62062,5.281,15.0,1.0,0.511,32.9,1527.0,10346.0,4.077,2.449,11.321
10467815,K03191.01,,FALSE POSITIVE,377.88909,143.4845,9.259,92.8,3.17,0.1164,11.6,,9030.0,3.822,3.218,11.471
10847721,K03192.01,,FALSE POSITIVE,199.21638,293.6619,9.23,62.5,2.36,0.5,10.6,,8914.0,3.896,2.867,11.472
10118942,K03195.01,,FALSE POSITIVE,121.70747,229.2617,1.37,98.2,3.02,0.9778,6.9,,6362.0,3.858,2.27,11.496
9471539,K03198.01,,FALSE POSITIVE,273.528359,246.3207,22.346,408.5,115.4,1.363,32.1,,7682.0,3.838,2.783,11.575
5482603,K03199.01,,FALSE POSITIVE,3.88258905,134.82111,2.741,57.8,0.78,0.553,13.2,347.0,5780.0,4.438,1.0,11.706
2305819,K03201.01,,FALSE POSITIVE,135.57186,245.3504,9.94,41.2,0.83,0.2687,5.7,,6070.0,4.117,1.277,11.766
9518710,K03207.01,,CANDIDATE,0.954388314,132.44537,6.26,57.2,2.27,0.737,56.3,1414.0,7056.0,3.813,2.785,11.872
10284575,K03210.01,,FALSE POSITIVE,173.06929,221.2582,12.84,576.7,30.29,1.1262,19.9,,7296.0,4.103,1.818,11.943
3342952,K03215.01,,FALSE POSITIVE,1.039046871,131.54272,1.689,24.4,0.48,0.096,9.3,1288.0,5689.0,4.422,0.976,12.023
10338624,K03222.01,,FALSE POSITIVE,0.607538435,131.70989,5.549,34.9,1.34,0.9849,30.4,852.0,7076.0,4.147,1.691,12.156
5307990,K03228.01,,FALSE POSITIVE,0.98762513,131.97212,1.127,28.6,1.14,0.547,14.8,1351.0,9456.0,4.172,2.022,12.234
2142501,K03233.01,,FALSE POSITIVE,113.0707574,171.705,9.03,,,,,,,,,12.267
2713018,K03235.01,,FALSE POSITIVE,66.713573,170.075,4.487,63.9,0.98,0.4916,6.7,,6745.0,4.361,1.182,12.301
8413968,K03251.01,,FALSE POSITIVE,135.223193,246.3872,8.989,56.3,0.92,0.0177,8.9,,6181.0,4.279,1.227,12.452
9008103,K03283.01,,FALSE POSITIVE,195.7093855,177.4118,10.78,,,,,,,,,15.322
4376629,K03378.01,,FALSE POSITIVE,27.6775212,146.1243,2.513,293.9,23.04,1.238,12.3,39.0,5797.0,4.563,0.828,13.678
3958301,K03381.01,,FALSE POSITIVE,35.2340413,164.0831,11.874,465.5,2.21,0.2713,14.7,,6295.0,4.456,1.014,15.598
8211605,K03405.01,,FALSE POSITIVE,20.9794338,147.72605,3.762,2388.2,24.76,1.284,32.2,54.0,5182.0,4.601,0.666,15.486
11098573,K03406.01,,FALSE POSITIVE,15.6937855,131.9841,5.149,367.7,1.99,0.2227,14.2,,5868.0,4.397,1.037,15.281
7289338,K03420.01,,CANDIDATE,5.77451117,134.51434,3.752,156.3,1.87,0.348,11.2,225.0,5821.0,4.127,1.492,15.589
9837586,K03442.01,,FALSE POSITIVE,20.73376301,132.84493,5.8043,104599.0,54.58,0.993,97.3,26.0,5780.0,4.438,1.0,17.474
6021655,K03488.01,,FALSE POSITIVE,63.571688,186.4598,6.01,591.0,2.14,0.7182,5.4,,5504.0,4.572,0.819,15.635
8308682,K03507.01,,FALSE POSITIVE,338.20075,263.5018,15.23,678.2,2.08,0.2434,11.1,,5381.0,4.575,0.811,15.65
11442793,K00351.07,Kepler-90 f,CONFIRMED,124.922516,129.7295,11.942,498.7,3.37,0.943,24.4,7.0,5970.0,4.317,1.2,13.804
3344427,K03764.01,,FALSE POSITIVE,1.303570451,146.145985,2.28163,332340.0,235.58,0.548,573.2,955.0,4884.0,3.279,3.584,15.832
6205481,K03774.01,,FALSE POSITIVE,3.72277264,136.51757,15.869,1114.6,22.78,1.2672,58.1,,5333.0,4.633,0.688,15.673
4474637,K03829.01,,FALSE POSITIVE,3.886730304,135.0201,16.1723,372425.0,61.58,0.0,280.6,0.0,5780.0,4.438,1.0,16.81
8435232,K03833.01,,FALSE POSITIVE,49.5740154,201.97177,63.196,8772.9,5.01,0.472,200.6,25.0,4040.0,4.714,0.527,13.534
6462874,K01231.02,,FALSE POSITIVE,10.42360821,138.01504,5.404,878.3,1.67,0.001,18.7,58.0,4260.0,4.663,0.58,15.719
8218379,K01920.02,,CANDIDATE,10.1384691,137.7149,4.026,92.8,0.74,0.207,9.1,130.0,5483.0,4.589,0.779,14.64
11450414,K01992.03,Kepler-347 d,CONFIRMED,85.517344,181.351,9.331,270.2,3.04,0.944,12.9,15.0,5592.0,4.115,1.451,14.513
5217733,K03155.01,,FALSE POSITIVE,161.2529031,189.10446,24.3711,94008.0,59.07,0.227,576.6,6.0,9341.0,4.222,1.87,7.391
4150611,K03156.01,,FALSE POSITIVE,0.761119678,131.68986,1.43,1112.0,27.81,1.129,9.7,1504.0,6911.0,4.038,1.501,7.899
4150611,K03156.04,,FALSE POSITIVE,94.212787,196.3636,14.48,55654.0,35.89,0.001,112.3,15.0,6911.0,4.038,1.501,7.899
5706592,K06618.01,,CANDIDATE,8.6040858,138.163,3.01,87.6,0.94,0.4146,6.4,159.0,6250.0,4.472,0.986,15.173
5716244,K06619.01,,FALSE POSITIVE,1.330333096,132.785555,5.045,61867.0,24.3,0.692,700.5,809.0,5984.0,4.521,0.906,15.423
5725851,K06620.01,,FALSE POSITIVE,1.140133012,132.34077,9.251,223.2,126.77,1.181,63.4,1185.0,6715.0,3.211,5.97,13.411
5731312,K06621.01,,FALSE POSITIVE,7.946367138,135.0947711,2.58667,278086.0,36.01,0.636,1228.9,167.0,4789.0,4.678,0.573,13.811
5735878,K06622.01,,FALSE POSITIVE,16.832079803,133.1746947,7.79748,48374.6,61.35,0.218,5156.6,80.0,6300.0,3.646,2.755,13.125
5736461,K06623.01,,FALSE POSITIVE,7.346159047,136.8912771,6.5974,121807.0,44.48,0.945,2541.2,178.0,5616.0,4.574,0.81,15.63
5737869,K06624.01,,FALSE POSITIVE,26.2402438,151.5242,3.024,174.0,1.16,0.36,7.9,52.0,5649.0,4.45,0.875,14.68
